codemun,ano,qtde_vinc_ativos
210632,2013,520
210632,2014,594
210632,2015,615
210632,2016,621
210632,2017,644
210632,2018,646
210632,2019,628
210632,2020,581
210632,2021,581
210632,2022,581
210632,2023,581
210632,2024,581
210632,2025,581
210632,2026,581
210632,2027,581
210632,2028,581
210632,2029,581
210632,2030,581
210632,2031,581
210632,2032,581
210632,2033,581
210632,2034,581
210632,2035,581
210632,2036,581
210632,2037,581
210632,2038,581
210632,2039,581
210632,2040,581
210635,2010,92
210635,2011,94
210635,2012,92
210635,2013,100
210635,2014,167
210635,2016,189
210635,2017,196
210635,2018,1
210635,2019,2
210635,2020,298
210635,2021,298
210635,2022,298
210635,2023,298
210635,2024,298
210635,2025,298
210635,2026,298
210635,2027,298
210635,2028,298
210635,2029,298
210635,2030,298
210635,2031,298
210635,2032,298
210635,2033,298
210635,2034,298
210635,2035,298
210635,2036,298
210635,2037,298
210635,2038,298
210635,2039,298
210635,2040,298
210637,2010,177
210637,2011,475
210637,2012,403
210637,2013,246
210637,2014,290
210637,2015,615
210637,2016,617
210637,2017,358
210637,2018,353
210637,2019,714
210637,2020,555
210637,2021,555
210637,2022,555
210637,2023,555
210637,2024,555
210637,2025,555
210637,2026,555
210637,2027,555
210637,2028,555
210637,2029,555
210637,2030,555
210637,2031,555
210637,2032,555
210637,2033,555
210637,2034,555
210637,2035,555
210637,2036,555
210637,2037,555
210637,2038,555
210637,2039,555
210637,2040,555
210640,2010,833
210640,2011,428
210640,2012,981
210640,2013,681
210640,2014,582
210640,2015,694
210640,2016,739
210640,2017,426
210640,2018,666
210640,2019,683
210640,2020,634
210640,2021,634
210640,2022,634
210640,2023,634
210640,2024,634
210640,2025,634
210640,2026,634
210640,2027,634
210640,2028,634
210640,2029,634
210640,2030,634
210640,2031,634
210640,2032,634
210640,2033,634
210640,2034,634
210640,2035,634
210640,2036,634
210640,2037,634
210640,2038,634
210640,2039,634
210640,2040,634
210650,2010,973
210650,2011,961
210650,2012,909
210650,2013,929
210650,2014,934
210650,2015,903
210650,2016,835
210650,2017,846
210650,2018,834
210650,2019,835
210650,2020,779
210650,2021,779
210650,2022,779
210650,2023,779
210650,2024,779
210650,2025,779
210650,2026,779
210650,2027,779
210650,2028,779
210650,2029,779
210650,2030,779
210650,2031,779
210650,2032,779
210650,2033,779
210650,2034,779
210650,2035,779
210650,2036,779
210650,2037,779
210650,2038,779
210650,2039,779
210650,2040,779
210660,2010,1437
210660,2011,1075
210660,2012,1114
210660,2013,1181
210660,2014,1335
210660,2015,1335
210660,2016,1320
210660,2017,1313
210660,2018,1265
210660,2019,1242
210660,2020,1232
210660,2021,1232
210660,2022,1232
210660,2023,1232
210660,2024,1232
210660,2025,1232
210660,2026,1232
210660,2027,1232
210660,2028,1232
210660,2029,1232
210660,2030,1232
210660,2031,1232
210660,2032,1232
210660,2033,1232
210660,2034,1232
210660,2035,1232
210660,2036,1232
210660,2037,1232
210660,2038,1232
210660,2039,1232
210660,2040,1232
210663,2010,244
210663,2011,319
210663,2012,167
210663,2013,331
210663,2014,263
210663,2015,298
210663,2016,240
210663,2017,445
210663,2018,288
210663,2019,242
210663,2020,567
210663,2021,567
210663,2022,567
210663,2023,567
210663,2024,567
210663,2025,567
210663,2026,567
210663,2027,567
210663,2028,567
210663,2029,567
210663,2030,567
210663,2031,567
210663,2032,567
210663,2033,567
210663,2034,567
210663,2035,567
210663,2036,567
210663,2037,567
210663,2038,567
210663,2039,567
210663,2040,567
210667,2010,198
210667,2011,215
210667,2012,282
210667,2013,283
210667,2014,321
210667,2015,314
210667,2016,337
210667,2017,336
210667,2018,347
210667,2019,339
210667,2020,350
210667,2021,350
210667,2022,350
210667,2023,350
210667,2024,350
210667,2025,350
210667,2026,350
210667,2027,350
210667,2028,350
210667,2029,350
210667,2030,350
210667,2031,350
210667,2032,350
210667,2033,350
210667,2034,350
210667,2035,350
210667,2036,350
210667,2037,350
210667,2038,350
210667,2039,350
210667,2040,350
210670,2010,377
210670,2011,414
210670,2012,507
210670,2013,511
210670,2014,492
210670,2015,511
210670,2016,664
210670,2017,719
210670,2018,740
210670,2019,420
210670,2020,442
210670,2021,442
210670,2022,442
210670,2023,442
210670,2024,442
210670,2025,442
210670,2026,442
210670,2027,442
210670,2028,442
210670,2029,442
210670,2030,442
210670,2031,442
210670,2032,442
210670,2033,442
210670,2034,442
210670,2035,442
210670,2036,442
210670,2037,442
210670,2038,442
210670,2039,442
210670,2040,442
210675,2010,465
210675,2011,655
210675,2012,699
210675,2013,876
210675,2014,731
210675,2015,566
210675,2016,580
210675,2017,619
210675,2018,638
210675,2019,868
210675,2020,870
210675,2021,870
210675,2022,870
210675,2023,870
210675,2024,870
210675,2025,870
210675,2026,870
210675,2027,870
210675,2028,870
210675,2029,870
210675,2030,870
210675,2031,870
210675,2032,870
210675,2033,870
210675,2034,870
210675,2035,870
210675,2036,870
210675,2037,870
210675,2038,870
210675,2039,870
210675,2040,870
210680,2010,283
210680,2011,271
210680,2012,303
210680,2013,293
210680,2014,315
210680,2015,316
210680,2016,629
210680,2017,378
210680,2018,391
210680,2019,405
210680,2020,359
210680,2021,359
210680,2022,359
210680,2023,359
210680,2024,359
210680,2025,359
210680,2026,359
210680,2027,359
210680,2028,359
210680,2029,359
210680,2030,359
210680,2031,359
210680,2032,359
210680,2033,359
210680,2034,359
210680,2035,359
210680,2036,359
210680,2037,359
210680,2038,359
210680,2039,359
210680,2040,359
210690,2010,709
210690,2011,4
210690,2012,1129
210690,2013,1115
210690,2014,1144
210690,2015,1053
210690,2016,1076
210690,2017,1200
210690,2018,1196
210690,2019,1192
210690,2020,1156
210690,2021,1156
210690,2022,1156
210690,2023,1156
210690,2024,1156
210690,2025,1156
210690,2026,1156
210690,2027,1156
210690,2028,1156
210690,2029,1156
210690,2030,1156
210690,2031,1156
210690,2032,1156
210690,2033,1156
210690,2034,1156
210690,2035,1156
210690,2036,1156
210690,2037,1156
210690,2038,1156
210690,2039,1156
210690,2040,1156
210700,2010,215
210700,2011,223
210700,2012,254
210700,2013,314
210700,2014,319
210700,2015,329
210700,2016,320
210700,2017,313
210700,2018,332
210700,2019,323
210700,2020,338
210700,2021,338
210700,2022,338
210700,2023,338
210700,2024,338
210700,2025,338
210700,2026,338
210700,2027,338
210700,2028,338
210700,2029,338
210700,2030,338
210700,2031,338
210700,2032,338
210700,2033,338
210700,2034,338
210700,2035,338
210700,2036,338
210700,2037,338
210700,2038,338
210700,2039,338
210700,2040,338
210710,2010,400
210710,2011,418
210710,2012,626
210710,2013,620
210710,2014,917
210710,2015,964
210710,2016,795
210710,2017,670
210710,2018,722
210710,2019,700
210710,2020,18
210710,2021,18
210710,2022,18
210710,2023,18
210710,2024,18
210710,2025,18
210710,2026,18
210710,2027,18
210710,2028,18
210710,2029,18
210710,2030,18
210710,2031,18
210710,2032,18
210710,2033,18
210710,2034,18
210710,2035,18
210710,2036,18
210710,2037,18
210710,2038,18
210710,2039,18
210710,2040,18
210720,2010,316
210720,2011,316
210720,2012,329
210720,2013,343
210720,2014,298
210720,2015,293
210720,2016,325
210720,2017,335
210720,2018,384
210720,2019,365
210720,2020,320
210720,2021,320
210720,2022,320
210720,2023,320
210720,2024,320
210720,2025,320
210720,2026,320
210720,2027,320
210720,2028,320
210720,2029,320
210720,2030,320
210720,2031,320
210720,2032,320
210720,2033,320
210720,2034,320
210720,2035,320
210720,2036,320
210720,2037,320
210720,2038,320
210720,2039,320
210720,2040,320
210725,2010,257
210725,2011,238
210725,2012,259
210725,2013,312
210725,2014,285
210725,2015,292
210725,2016,287
210725,2017,307
210725,2018,275
210725,2019,294
210725,2020,296
210725,2021,296
210725,2022,296
210725,2023,296
210725,2024,296
210725,2025,296
210725,2026,296
210725,2027,296
210725,2028,296
210725,2029,296
210725,2030,296
210725,2031,296
210725,2032,296
210725,2033,296
210725,2034,296
210725,2035,296
210725,2036,296
210725,2037,296
210725,2038,296
210725,2039,296
210725,2040,296
210730,2010,154
210730,2011,157
210730,2016,234
210730,2017,194
210730,2018,198
210730,2019,204
210730,2020,198
210730,2021,198
210730,2022,198
210730,2023,198
210730,2024,198
210730,2025,198
210730,2026,198
210730,2027,198
210730,2028,198
210730,2029,198
210730,2030,198
210730,2031,198
210730,2032,198
210730,2033,198
210730,2034,198
210730,2035,198
210730,2036,198
210730,2037,198
210730,2038,198
210730,2039,198
210730,2040,198
210735,2010,125
210735,2014,89
210735,2015,108
210735,2016,197
210735,2017,189
210735,2018,259
210735,2019,245
210735,2020,336
210735,2021,336
210735,2022,336
210735,2023,336
210735,2024,336
210735,2025,336
210735,2026,336
210735,2027,336
210735,2028,336
210735,2029,336
210735,2030,336
210735,2031,336
210735,2032,336
210735,2033,336
210735,2034,336
210735,2035,336
210735,2036,336
210735,2037,336
210735,2038,336
210735,2039,336
210735,2040,336
210740,2010,764
210740,2011,705
210740,2012,695
210740,2013,742
210740,2014,788
210740,2015,823
210740,2016,855
210740,2017,993
210740,2018,1157
210740,2019,972
210740,2020,700
210740,2021,700
210740,2022,700
210740,2023,700
210740,2024,700
210740,2025,700
210740,2026,700
210740,2027,700
210740,2028,700
210740,2029,700
210740,2030,700
210740,2031,700
210740,2032,700
210740,2033,700
210740,2034,700
210740,2035,700
210740,2036,700
210740,2037,700
210740,2038,700
210740,2039,700
210740,2040,700
210745,2010,440
210745,2011,466
210745,2012,20
210745,2013,484
210745,2014,480
210745,2015,492
210745,2016,479
210745,2017,486
210745,2018,371
210745,2019,465
210745,2020,507
210745,2021,507
210745,2022,507
210745,2023,507
210745,2024,507
210745,2025,507
210745,2026,507
210745,2027,507
210745,2028,507
210745,2029,507
210745,2030,507
210745,2031,507
210745,2032,507
210745,2033,507
210745,2034,507
210745,2035,507
210745,2036,507
210745,2037,507
210745,2038,507
210745,2039,507
210745,2040,507
210750,2010,1048
210750,2011,1135
210750,2012,2336
210750,2013,1932
210750,2014,1917
210750,2015,2085
210750,2016,1959
210750,2017,470
210750,2018,2526
210750,2019,2705
210750,2020,2795
210750,2021,2795
210750,2022,2795
210750,2023,2795
210750,2024,2795
210750,2025,2795
210750,2026,2795
210750,2027,2795
210750,2028,2795
210750,2029,2795
210750,2030,2795
210750,2031,2795
210750,2032,2795
210750,2033,2795
210750,2034,2795
210750,2035,2795
210750,2036,2795
210750,2037,2795
210750,2038,2795
210750,2039,2795
210750,2040,2795
210760,2010,384
210760,2011,448
210760,2012,431
210760,2013,570
210760,2014,662
210760,2015,699
210760,2016,538
210760,2017,759
210760,2018,784
210760,2019,850
210760,2020,828
210760,2021,828
210760,2022,828
210760,2023,828
210760,2024,828
210760,2025,828
210760,2026,828
210760,2027,828
210760,2028,828
210760,2029,828
210760,2030,828
210760,2031,828
210760,2032,828
210760,2033,828
210760,2034,828
210760,2035,828
210760,2036,828
210760,2037,828
210760,2038,828
210760,2039,828
210760,2040,828
210770,2010,642
210770,2011,628
210770,2012,625
210770,2013,609
210770,2014,646
210770,2015,654
210770,2016,646
210770,2017,600
210770,2018,606
210770,2019,643
210770,2020,720
210770,2021,720
210770,2022,720
210770,2023,720
210770,2024,720
210770,2025,720
210770,2026,720
210770,2027,720
210770,2028,720
210770,2029,720
210770,2030,720
210770,2031,720
210770,2032,720
210770,2033,720
210770,2034,720
210770,2035,720
210770,2036,720
210770,2037,720
210770,2038,720
210770,2039,720
210770,2040,720
210780,2010,1572
210780,2011,1795
210780,2012,1458
210780,2013,1741
210780,2014,1836
210780,2015,1997
210780,2016,1823
210780,2017,1657
210780,2018,1697
210780,2019,1524
210780,2020,1434
210780,2021,1434
210780,2022,1434
210780,2023,1434
210780,2024,1434
210780,2025,1434
210780,2026,1434
210780,2027,1434
210780,2028,1434
210780,2029,1434
210780,2030,1434
210780,2031,1434
210780,2032,1434
210780,2033,1434
210780,2034,1434
210780,2035,1434
210780,2036,1434
210780,2037,1434
210780,2038,1434
210780,2039,1434
210780,2040,1434
210790,2010,276
210790,2011,306
210790,2012,330
210790,2013,369
210790,2014,379
210790,2015,387
210790,2016,406
210790,2017,403
210790,2018,417
210790,2019,40
210790,2020,434
210790,2021,434
210790,2022,434
210790,2023,434
210790,2024,434
210790,2025,434
210790,2026,434
210790,2027,434
210790,2028,434
210790,2029,434
210790,2030,434
210790,2031,434
210790,2032,434
210790,2033,434
210790,2034,434
210790,2035,434
210790,2036,434
210790,2037,434
210790,2038,434
210790,2039,434
210790,2040,434
210800,2010,453
210800,2011,16
210800,2012,472
210800,2013,14
210800,2014,565
210800,2015,627
210800,2016,628
210800,2017,617
210800,2018,596
210800,2019,620
210800,2020,660
210800,2021,660
210800,2022,660
210800,2023,660
210800,2024,660
210800,2025,660
210800,2026,660
210800,2027,660
210800,2028,660
210800,2029,660
210800,2030,660
210800,2031,660
210800,2032,660
210800,2033,660
210800,2034,660
210800,2035,660
210800,2036,660
210800,2037,660
210800,2038,660
210800,2039,660
210800,2040,660
210805,2010,287
210805,2011,256
210805,2012,389
210805,2013,439
210805,2014,454
210805,2015,698
210805,2016,765
210805,2017,741
210805,2018,755
210805,2020,696
210805,2021,696
210805,2022,696
210805,2023,696
210805,2024,696
210805,2025,696
210805,2026,696
210805,2027,696
210805,2028,696
210805,2029,696
210805,2030,696
210805,2031,696
210805,2032,696
210805,2033,696
210805,2034,696
210805,2035,696
210805,2036,696
210805,2037,696
210805,2038,696
210805,2039,696
210805,2040,696
210810,2010,547
210810,2011,555
210810,2012,610
210810,2013,683
210810,2014,690
210810,2015,764
210810,2016,767
210810,2017,689
210810,2018,769
210810,2019,750
210810,2020,741
210810,2021,741
210810,2022,741
210810,2023,741
210810,2024,741
210810,2025,741
210810,2026,741
210810,2027,741
210810,2028,741
210810,2029,741
210810,2030,741
210810,2031,741
210810,2032,741
210810,2033,741
210810,2034,741
210810,2035,741
210810,2036,741
210810,2037,741
210810,2038,741
210810,2039,741
210810,2040,741
210820,2010,1683
210820,2011,2003
210820,2012,1721
210820,2013,1604
210820,2014,1929
210820,2015,1777
210820,2016,1550
210820,2017,2086
210820,2018,1660
210820,2019,1558
210820,2020,1434
210820,2021,1434
210820,2022,1434
210820,2023,1434
210820,2024,1434
210820,2025,1434
210820,2026,1434
210820,2027,1434
210820,2028,1434
210820,2029,1434
210820,2030,1434
210820,2031,1434
210820,2032,1434
210820,2033,1434
210820,2034,1434
210820,2035,1434
210820,2036,1434
210820,2037,1434
210820,2038,1434
210820,2039,1434
210820,2040,1434
210825,2010,469
210825,2011,463
210825,2012,473
210825,2013,513
210825,2014,555
210825,2015,554
210825,2016,537
210825,2017,1
210825,2018,457
210825,2019,695
210825,2020,908
210825,2021,908
210825,2022,908
210825,2023,908
210825,2024,908
210825,2025,908
210825,2026,908
210825,2027,908
210825,2028,908
210825,2029,908
210825,2030,908
210825,2031,908
210825,2032,908
210825,2033,908
210825,2034,908
210825,2035,908
210825,2036,908
210825,2037,908
210825,2038,908
210825,2039,908
210825,2040,908
210830,2010,1299
210830,2011,1257
210830,2012,927
210830,2013,961
210830,2014,958
210830,2015,1761
210830,2016,1166
210830,2017,919
210830,2018,919
210830,2019,1111
210830,2020,1029
210830,2021,1029
210830,2022,1029
210830,2023,1029
210830,2024,1029
210830,2025,1029
210830,2026,1029
210830,2027,1029
210830,2028,1029
210830,2029,1029
210830,2030,1029
210830,2031,1029
210830,2032,1029
210830,2033,1029
210830,2034,1029
210830,2035,1029
210830,2036,1029
210830,2037,1029
210830,2038,1029
210830,2039,1029
210830,2040,1029
210840,2010,122
210840,2011,368
210840,2012,5
210840,2013,10
210840,2014,391
210840,2015,394
210840,2016,350
210840,2017,422
210840,2018,463
210840,2019,495
210840,2020,479
210840,2021,479
210840,2022,479
210840,2023,479
210840,2024,479
210840,2025,479
210840,2026,479
210840,2027,479
210840,2028,479
210840,2029,479
210840,2030,479
210840,2031,479
210840,2032,479
210840,2033,479
210840,2034,479
210840,2035,479
210840,2036,479
210840,2037,479
210840,2038,479
210840,2039,479
210840,2040,479
210845,2010,680
210845,2011,741
210845,2012,698
210845,2013,664
210845,2014,666
210845,2015,715
210845,2016,721
210845,2017,802
210845,2018,661
210845,2019,811
210845,2020,797
210845,2021,797
210845,2022,797
210845,2023,797
210845,2024,797
210845,2025,797
210845,2026,797
210845,2027,797
210845,2028,797
210845,2029,797
210845,2030,797
210845,2031,797
210845,2032,797
210845,2033,797
210845,2034,797
210845,2035,797
210845,2036,797
210845,2037,797
210845,2038,797
210845,2039,797
210845,2040,797
210850,2010,915
210850,2011,1063
210850,2012,990
210850,2013,899
210850,2014,1238
210850,2015,1201
210850,2016,905
210850,2017,1232
210850,2018,1419
210850,2019,1241
210850,2020,1057
210850,2021,1057
210850,2022,1057
210850,2023,1057
210850,2024,1057
210850,2025,1057
210850,2026,1057
210850,2027,1057
210850,2028,1057
210850,2029,1057
210850,2030,1057
210850,2031,1057
210850,2032,1057
210850,2033,1057
210850,2034,1057
210850,2035,1057
210850,2036,1057
210850,2037,1057
210850,2038,1057
210850,2039,1057
210850,2040,1057
210860,2010,1717
210860,2011,2061
210860,2012,1693
210860,2013,1766
210860,2014,1801
210860,2015,1903
210860,2016,1871
210860,2017,1762
210860,2018,1776
210860,2019,1704
210860,2020,1741
210860,2021,1741
210860,2022,1741
210860,2023,1741
210860,2024,1741
210860,2025,1741
210860,2026,1741
210860,2027,1741
210860,2028,1741
210860,2029,1741
210860,2030,1741
210860,2031,1741
210860,2032,1741
210860,2033,1741
210860,2034,1741
210860,2035,1741
210860,2036,1741
210860,2037,1741
210860,2038,1741
210860,2039,1741
210860,2040,1741
210870,2010,317
210870,2011,1064
210870,2012,1040
210870,2013,1066
210870,2014,1082
210870,2015,1104
210870,2016,1054
210870,2017,1122
